日期時間,timestamp,Diridon Caltrain Station 剩餘數量,Civic Center 剩餘數量
2015/6/12 07:32,1.43412E+12,7,7
2015/6/12 07:46,1.43412E+12,6,7
2015/6/12 07:56,1.43412E+12,8,7
2015/6/12 08:05,1.43413E+12,7,7
2015/6/12 08:39,1.43413E+12,6,7
2015/6/12 08:42,1.43413E+12,5,7
2015/6/12 08:49,1.43413E+12,4,7
2015/6/12 09:10,1.43413E+12,3,7
2015/6/12 10:42,1.43413E+12,2,7
2015/6/12 12:05,1.43414E+12,3,8
2015/6/12 13:09,1.43414E+12,4,8
2015/6/12 13:55,1.43415E+12,3,8
2015/6/12 14:31,1.43415E+12,4,8
2015/6/12 14:53,1.43415E+12,3,8
2015/6/12 16:12,1.43415E+12,4,8
2015/6/12 16:15,1.43415E+12,5,8
2015/6/12 16:38,1.43416E+12,6,8
2015/6/12 16:46,1.43416E+12,4,8
2015/6/12 17:00,1.43416E+12,5,8
2015/6/12 17:29,1.43416E+12,6,8
2015/6/12 17:30,1.43416E+12,7,8
2015/6/12 17:41,1.43416E+12,6,8
2015/6/12 17:42,1.43416E+12,5,8
2015/6/12 17:55,1.43416E+12,6,8
2015/6/12 17:58,1.43416E+12,5,8
2015/6/12 18:06,1.43416E+12,4,8
2015/6/12 18:17,1.43416E+12,5,8
2015/6/12 18:23,1.43416E+12,4,8
2015/6/12 19:14,1.43417E+12,5,8
2015/6/12 21:08,1.43417E+12,6,8
2015/6/12 22:25,1.43418E+12,7,8
2015/6/13 22:54,1.43426E+12,8,8
2015/6/14 15:19,1.43432E+12,7,8
2015/6/14 15:54,1.43433E+12,8,9
2015/6/14 18:42,1.43434E+12,9,4
2015/6/15 06:34,1.43438E+12,10,4
2015/6/15 06:40,1.43438E+12,11,4
2015/6/15 06:41,1.43438E+12,12,4
2015/6/15 06:59,1.43438E+12,11,4
2015/6/15 07:41,1.43438E+12,12,4
2015/6/15 07:45,1.43438E+12,11,4
2015/6/15 07:46,1.43438E+12,13,4
2015/6/15 07:49,1.43438E+12,12,4
2015/6/15 07:54,1.43438E+12,13,4
2015/6/15 07:56,1.43438E+12,14,4
2015/6/15 07:58,1.43438E+12,15,4
2015/6/15 08:11,1.43438E+12,16,4
2015/6/15 08:20,1.43439E+12,14,4
2015/6/15 09:06,1.43439E+12,12,4
2015/6/15 09:07,1.43439E+12,10,4
2015/6/15 09:19,1.43439E+12,9,4
2015/6/15 09:31,1.43439E+12,10,4
2015/6/15 09:44,1.43439E+12,9,4
2015/6/15 10:08,1.43439E+12,8,4
2015/6/15 14:58,1.43441E+12,9,4
2015/6/15 16:03,1.43441E+12,10,3
2015/6/15 16:04,1.43441E+12,9,3
2015/6/15 16:34,1.43441E+12,10,3
2015/6/15 16:38,1.43442E+12,11,3
2015/6/15 17:12,1.43442E+12,10,3
2015/6/15 17:17,1.43442E+12,11,3
2015/6/15 17:20,1.43442E+12,12,3
2015/6/15 17:30,1.43442E+12,13,3
2015/6/15 17:34,1.43442E+12,12,3
2015/6/15 17:35,1.43442E+12,11,3
2015/6/15 17:44,1.43442E+12,10,3
2015/6/15 17:45,1.43442E+12,9,3
2015/6/15 17:53,1.43442E+12,10,3
2015/6/15 17:57,1.43442E+12,8,3
2015/6/15 18:18,1.43442E+12,9,3
2015/6/15 18:27,1.43442E+12,8,3
2015/6/15 18:38,1.43442E+12,6,3
2015/6/15 18:47,1.43442E+12,5,3
2015/6/15 19:07,1.43442E+12,4,3
2015/6/15 19:08,1.43442E+12,5,3
2015/6/15 19:19,1.43442E+12,4,3
2015/6/15 19:20,1.43442E+12,3,3
2015/6/15 21:53,1.43443E+12,4,3
2015/6/16 06:31,1.43447E+12,3,3
2015/6/16 06:42,1.43447E+12,4,3
2015/6/16 07:41,1.43447E+12,5,3
2015/6/16 07:44,1.43447E+12,6,3
2015/6/16 07:45,1.43447E+12,5,3
2015/6/16 07:46,1.43447E+12,7,3
2015/6/16 07:54,1.43447E+12,8,3
2015/6/16 07:55,1.43447E+12,10,3
2015/6/16 08:05,1.43447E+12,9,3
2015/6/16 08:19,1.43447E+12,10,3
2015/6/16 08:33,1.43447E+12,9,3
2015/6/16 09:11,1.43447E+12,8,4
2015/6/16 09:22,1.43448E+12,6,4
2015/6/16 09:45,1.43448E+12,5,4
2015/6/16 10:48,1.43448E+12,6,4
2015/6/16 16:13,1.4345E+12,7,4
2015/6/16 16:35,1.4345E+12,8,4
2015/6/16 16:41,1.4345E+12,10,4
2015/6/16 16:42,1.4345E+12,11,4
2015/6/16 16:53,1.4345E+12,12,3
2015/6/16 17:25,1.4345E+12,11,3
2015/6/16 17:36,1.4345E+12,10,3
2015/6/16 17:38,1.43451E+12,11,3
2015/6/16 17:44,1.43451E+12,10,3
2015/6/16 17:54,1.43451E+12,11,3
2015/6/16 17:56,1.43451E+12,12,3
2015/6/16 18:06,1.43451E+12,11,3
2015/6/16 18:11,1.43451E+12,12,3
2015/6/16 18:24,1.43451E+12,11,3
2015/6/16 18:35,1.43451E+12,10,3
2015/6/16 18:46,1.43451E+12,9,2
2015/6/16 19:07,1.43451E+12,10,2
2015/6/16 21:12,1.43452E+12,9,2
2015/6/16 22:11,1.43452E+12,10,3
2015/6/16 22:19,1.43452E+12,9,3
2015/6/17 01:41,1.43453E+12,8,3
2015/6/17 01:46,1.43453E+12,9,3
2015/6/17 06:01,1.43455E+12,8,3
2015/6/17 06:40,1.43455E+12,9,2
2015/6/17 06:42,1.43455E+12,10,2
2015/6/17 07:12,1.43455E+12,11,2
2015/6/17 07:34,1.43456E+12,10,2
2015/6/17 07:45,1.43456E+12,9,2
2015/6/17 07:47,1.43456E+12,11,2
2015/6/17 07:48,1.43456E+12,12,2
2015/6/17 07:50,1.43456E+12,11,2
2015/6/17 08:09,1.43456E+12,12,2
2015/6/17 08:14,1.43456E+12,11,2
2015/6/17 08:30,1.43456E+12,12,2
2015/6/17 08:38,1.43456E+12,11,2
2015/6/17 08:39,1.43456E+12,10,2
2015/6/17 08:56,1.43456E+12,9,3
2015/6/17 09:07,1.43456E+12,8,3
2015/6/17 09:09,1.43456E+12,7,3
2015/6/17 09:39,1.43456E+12,8,3
2015/6/17 14:16,1.43458E+12,9,3
2015/6/17 16:39,1.43459E+12,10,2
2015/6/17 16:43,1.43459E+12,9,2
2015/6/17 16:45,1.43459E+12,10,2
2015/6/17 16:52,1.43459E+12,11,2
2015/6/17 16:53,1.43459E+12,10,2
2015/6/17 16:57,1.43459E+12,11,2
2015/6/17 17:08,1.43459E+12,10,2
2015/6/17 17:11,1.43459E+12,11,2
2015/6/17 17:15,1.43459E+12,10,2
2015/6/17 17:28,1.43459E+12,11,3
2015/6/17 17:34,1.43459E+12,10,3
2015/6/17 17:35,1.43459E+12,9,3
2015/6/17 17:38,1.43459E+12,10,3
2015/6/17 17:43,1.43459E+12,8,3
2015/6/17 18:17,1.43459E+12,9,3
2015/6/17 18:21,1.43459E+12,7,3
2015/6/17 18:44,1.4346E+12,6,3
2015/6/17 19:40,1.4346E+12,5,1
2015/6/17 19:41,1.4346E+12,4,1
2015/6/17 22:27,1.43461E+12,5,4
2015/6/18 05:47,1.43464E+12,6,4
2015/6/18 06:42,1.43464E+12,7,4
2015/6/18 07:33,1.43464E+12,6,4
2015/6/18 07:46,1.43464E+12,7,4
2015/6/18 07:51,1.43464E+12,6,4
2015/6/18 07:54,1.43464E+12,5,4
2015/6/18 07:55,1.43464E+12,7,4
2015/6/18 08:08,1.43464E+12,6,4
2015/6/18 08:34,1.43465E+12,5,4
2015/6/18 08:36,1.43465E+12,4,4
2015/6/18 09:11,1.43465E+12,3,5
2015/6/18 09:27,1.43465E+12,4,5
2015/6/18 10:08,1.43465E+12,3,5
2015/6/18 10:11,1.43465E+12,2,5
2015/6/18 10:19,1.43465E+12,1,5
2015/6/18 11:08,1.43465E+12,0,5
2015/6/18 13:02,1.43466E+12,1,5
2015/6/18 16:04,1.43467E+12,2,5
2015/6/18 16:07,1.43467E+12,3,5
2015/6/18 16:25,1.43467E+12,4,5
2015/6/18 16:38,1.43467E+12,5,5
2015/6/18 16:41,1.43467E+12,6,5
2015/6/18 16:57,1.43468E+12,7,5
2015/6/18 16:58,1.43468E+12,8,5
2015/6/18 17:16,1.43468E+12,9,5
2015/6/18 17:17,1.43468E+12,10,5
2015/6/18 17:21,1.43468E+12,9,5
2015/6/18 17:42,1.43468E+12,8,6
2015/6/18 17:43,1.43468E+12,7,6
2015/6/18 17:51,1.43468E+12,8,6
2015/6/18 18:24,1.43468E+12,7,7
2015/6/18 18:32,1.43468E+12,6,7
2015/6/18 19:03,1.43468E+12,4,7
2015/6/18 19:26,1.43468E+12,3,7
2015/6/18 19:42,1.43469E+12,2,6
2015/6/19 06:59,1.43473E+12,1,5
2015/6/19 07:29,1.43473E+12,0,5
2015/6/19 07:46,1.43473E+12,2,5
2015/6/19 07:55,1.43473E+12,3,5
2015/6/19 08:04,1.43473E+12,2,5
2015/6/19 08:07,1.43473E+12,1,5
2015/6/19 08:11,1.43473E+12,2,5
2015/6/19 09:08,1.43473E+12,1,5
2015/6/19 09:29,1.43473E+12,2,5
2015/6/19 13:03,1.43475E+12,3,3
2015/6/19 14:30,1.43475E+12,4,3
2015/6/19 14:46,1.43475E+12,3,2
2015/6/19 16:10,1.43476E+12,4,2
2015/6/19 16:14,1.43476E+12,6,2
2015/6/19 16:36,1.43476E+12,7,2
2015/6/19 16:52,1.43476E+12,6,2
2015/6/19 17:28,1.43476E+12,7,2
2015/6/19 17:38,1.43476E+12,8,2
2015/6/19 17:43,1.43476E+12,7,2
2015/6/19 17:55,1.43477E+12,8,2
2015/6/19 18:30,1.43477E+12,5,2
2015/6/19 18:58,1.43477E+12,4,4
2015/6/19 18:59,1.43477E+12,3,4
2015/6/19 19:09,1.43477E+12,4,4
2015/6/19 19:33,1.43477E+12,3,4
2015/6/19 20:34,1.43477E+12,5,4
2015/6/20 00:21,1.43479E+12,4,4
2015/6/20 00:26,1.43479E+12,5,4
2015/6/20 00:31,1.43479E+12,4,4
2015/6/20 00:36,1.43479E+12,5,4
2015/6/20 00:41,1.43479E+12,4,4
2015/6/20 00:46,1.43479E+12,5,4
2015/6/20 09:16,1.43482E+12,6,4
2015/6/20 10:32,1.43483E+12,7,4
2015/6/20 12:14,1.43483E+12,6,4
2015/6/20 12:35,1.43483E+12,7,4
2015/6/20 13:39,1.43484E+12,6,4
2015/6/20 14:59,1.43484E+12,5,4
2015/6/20 17:02,1.43485E+12,6,2
2015/6/20 17:55,1.43485E+12,7,2
2015/6/22 06:39,1.43498E+12,8,5
2015/6/22 06:42,1.43498E+12,9,5
2015/6/22 06:59,1.43499E+12,8,5
2015/6/22 07:36,1.43499E+12,9,5
2015/6/22 07:38,1.43499E+12,10,5
2015/6/22 07:46,1.43499E+12,12,5
2015/6/22 07:47,1.43499E+12,11,5
2015/6/22 07:51,1.43499E+12,10,5
2015/6/22 07:56,1.43499E+12,13,5
2015/6/22 08:09,1.43499E+12,12,5
2015/6/22 08:20,1.43499E+12,11,5
2015/6/22 08:35,1.43499E+12,10,5
2015/6/22 09:20,1.43499E+12,9,5
2015/6/22 09:21,1.43499E+12,8,5
2015/6/22 09:24,1.43499E+12,9,5
2015/6/22 09:28,1.43499E+12,8,5
2015/6/22 09:33,1.43499E+12,7,5
2015/6/22 11:31,1.435E+12,6,5
2015/6/22 12:54,1.43501E+12,7,5
2015/6/22 13:31,1.43501E+12,8,5
2015/6/22 13:44,1.43501E+12,7,5
2015/6/22 16:13,1.43502E+12,8,5
2015/6/22 16:39,1.43502E+12,9,5
2015/6/22 16:51,1.43502E+12,10,4
2015/6/22 16:58,1.43502E+12,11,4
2015/6/22 17:11,1.43502E+12,10,4
2015/6/22 17:15,1.43502E+12,11,4
2015/6/22 17:30,1.43502E+12,12,4
2015/6/22 17:34,1.43502E+12,11,4
2015/6/22 17:35,1.43502E+12,10,4
2015/6/22 17:36,1.43502E+12,9,4
2015/6/22 17:39,1.43502E+12,10,4
2015/6/22 17:56,1.43502E+12,11,4
2015/6/22 18:25,1.43503E+12,10,4
2015/6/22 18:46,1.43503E+12,8,4
2015/6/22 19:16,1.43503E+12,9,4
2015/6/22 19:41,1.43503E+12,8,4
2015/6/22 23:14,1.43504E+12,7,4
2015/6/23 06:04,1.43507E+12,8,4
2015/6/23 06:05,1.43507E+12,7,4
2015/6/23 06:39,1.43507E+12,8,4
2015/6/23 06:41,1.43507E+12,10,4
2015/6/23 07:34,1.43507E+12,8,4
2015/6/23 07:42,1.43507E+12,7,4
2015/6/23 07:45,1.43507E+12,8,4
2015/6/23 07:47,1.43507E+12,9,4
2015/6/23 07:53,1.43507E+12,8,4
2015/6/23 07:55,1.43507E+12,9,4
2015/6/23 08:04,1.43508E+12,7,4
2015/6/23 08:11,1.43508E+12,8,4
2015/6/23 08:17,1.43508E+12,7,4
2015/6/23 08:36,1.43508E+12,6,4
2015/6/23 08:42,1.43508E+12,7,5
2015/6/23 08:46,1.43508E+12,5,5
2015/6/23 09:07,1.43508E+12,4,6
2015/6/23 10:06,1.43508E+12,3,6
2015/6/23 10:35,1.43508E+12,6,6
2015/6/23 10:36,1.43508E+12,7,6
2015/6/23 15:26,1.4351E+12,8,7
2015/6/23 16:01,1.4351E+12,9,7
2015/6/23 16:11,1.4351E+12,10,7
2015/6/23 16:49,1.43511E+12,11,6
2015/6/23 16:59,1.43511E+12,12,6
2015/6/23 17:01,1.43511E+12,13,6
2015/6/23 17:16,1.43511E+12,14,6
2015/6/23 17:17,1.43511E+12,15,6
2015/6/23 17:28,1.43511E+12,16,6
2015/6/23 17:39,1.43511E+12,17,6
2015/6/23 17:41,1.43511E+12,16,6
2015/6/23 17:55,1.43511E+12,15,6
2015/6/23 18:41,1.43511E+12,14,6
2015/6/23 20:22,1.43512E+12,13,6
2015/6/23 20:56,1.43512E+12,14,5
2015/6/24 01:13,1.43514E+12,13,7
2015/6/24 01:46,1.43514E+12,12,7
2015/6/24 01:51,1.43514E+12,13,7
2015/6/24 05:32,1.43515E+12,12,7
2015/6/24 06:41,1.43516E+12,13,6
2015/6/24 06:42,1.43516E+12,14,6
2015/6/24 07:20,1.43516E+12,13,7
2015/6/24 07:32,1.43516E+12,12,6
2015/6/24 07:41,1.43516E+12,13,7
2015/6/24 07:42,1.43516E+12,14,7
2015/6/24 07:45,1.43516E+12,13,7
2015/6/24 07:47,1.43516E+12,14,7
2015/6/24 07:48,1.43516E+12,15,7
2015/6/24 07:51,1.43516E+12,14,7
2015/6/24 07:52,1.43516E+12,13,7
2015/6/24 08:32,1.43516E+12,11,7
2015/6/24 08:39,1.43516E+12,12,7
2015/6/24 09:11,1.43517E+12,11,8
2015/6/24 09:12,1.43517E+12,10,8
2015/6/24 09:23,1.43517E+12,9,8
2015/6/24 09:24,1.43517E+12,8,8
2015/6/24 09:33,1.43517E+12,9,8
2015/6/24 09:35,1.43517E+12,8,8
2015/6/24 10:18,1.43517E+12,6,8
2015/6/24 15:24,1.43519E+12,7,7
2015/6/24 16:11,1.43519E+12,8,7
2015/6/24 16:36,1.43519E+12,9,7
2015/6/24 16:50,1.43519E+12,8,6
2015/6/24 16:56,1.43519E+12,9,6
2015/6/24 17:09,1.43519E+12,8,6
2015/6/24 17:15,1.43519E+12,9,6
2015/6/24 17:17,1.4352E+12,10,6
2015/6/24 17:30,1.4352E+12,11,6
2015/6/24 17:43,1.4352E+12,10,6
2015/6/24 17:57,1.4352E+12,11,6
2015/6/24 18:08,1.4352E+12,12,6
2015/6/24 18:19,1.4352E+12,13,7
2015/6/24 18:21,1.4352E+12,11,7
2015/6/24 18:22,1.4352E+12,10,7
2015/6/24 18:41,1.4352E+12,9,7
2015/6/24 20:24,1.43521E+12,10,7
2015/6/24 21:11,1.43521E+12,9,7
2015/6/24 21:15,1.43521E+12,8,7
2015/6/25 05:14,1.43524E+12,7,8
2015/6/25 05:43,1.43524E+12,8,9
2015/6/25 06:28,1.43524E+12,7,9
2015/6/25 06:40,1.43524E+12,6,9
2015/6/25 06:41,1.43524E+12,7,9
2015/6/25 06:50,1.43524E+12,8,9
2015/6/25 07:41,1.43525E+12,9,9
2015/6/25 07:44,1.43525E+12,10,9
2015/6/25 07:48,1.43525E+12,12,9
2015/6/25 07:55,1.43525E+12,13,9
2015/6/25 08:00,1.43525E+12,15,9
2015/6/25 08:06,1.43525E+12,14,9
2015/6/25 08:21,1.43525E+12,13,9
2015/6/25 08:35,1.43525E+12,12,10
2015/6/25 08:36,1.43525E+12,11,10
2015/6/25 09:08,1.43525E+12,12,11
2015/6/25 09:21,1.43525E+12,11,11
2015/6/25 09:45,1.43525E+12,10,11
2015/6/25 11:37,1.43526E+12,8,11
2015/6/25 12:44,1.43527E+12,10,11
2015/6/25 15:53,1.43528E+12,11,11
2015/6/25 16:12,1.43528E+12,12,10
2015/6/25 16:28,1.43528E+12,13,10
2015/6/25 16:38,1.43528E+12,14,10
2015/6/25 17:19,1.43528E+12,13,10
2015/6/25 17:20,1.43528E+12,12,10
2015/6/25 17:22,1.43528E+12,13,11
2015/6/25 17:24,1.43528E+12,12,11
2015/6/25 17:33,1.43528E+12,13,11
2015/6/25 18:05,1.43528E+12,12,11
2015/6/25 18:35,1.43529E+12,11,11
2015/6/26 06:11,1.43533E+12,12,10
2015/6/26 06:42,1.43533E+12,13,10
2015/6/26 06:53,1.43533E+12,14,10
2015/6/26 07:40,1.43533E+12,15,10
2015/6/26 07:45,1.43533E+12,16,10
2015/6/26 07:46,1.43533E+12,15,10
2015/6/26 07:51,1.43533E+12,16,10
2015/6/26 07:54,1.43533E+12,15,10
2015/6/26 07:56,1.43533E+12,13,10
2015/6/26 08:04,1.43533E+12,12,10
2015/6/26 08:06,1.43533E+12,13,10
2015/6/26 08:16,1.43534E+12,12,10
2015/6/26 08:18,1.43534E+12,11,10
2015/6/26 08:21,1.43534E+12,12,10
2015/6/26 08:36,1.43534E+12,11,10
2015/6/26 08:49,1.43534E+12,10,10
2015/6/26 09:22,1.43534E+12,9,11
2015/6/26 09:36,1.43534E+12,10,11
2015/6/26 14:03,1.43536E+12,11,12
2015/6/26 14:35,1.43536E+12,12,12
2015/6/26 15:33,1.43536E+12,13,12
2015/6/26 16:31,1.43537E+12,14,12
2015/6/26 17:13,1.43537E+12,12,12
2015/6/26 17:28,1.43537E+12,13,12
2015/6/26 17:33,1.43537E+12,12,12
2015/6/26 17:39,1.43537E+12,13,12
2015/6/26 17:42,1.43537E+12,12,12
2015/6/26 18:11,1.43537E+12,13,12
2015/6/26 18:18,1.43537E+12,12,12
2015/6/26 18:36,1.43537E+12,11,12
2015/6/26 18:46,1.43537E+12,10,12
2015/6/26 18:51,1.43537E+12,11,12
2015/6/26 18:56,1.43537E+12,10,12
2015/6/26 19:01,1.43537E+12,11,12
2015/6/26 19:16,1.43537E+12,10,12
2015/6/26 19:21,1.43538E+12,11,12
2015/6/26 19:38,1.43538E+12,10,12
2015/6/26 19:46,1.43538E+12,9,12
2015/6/26 19:51,1.43538E+12,10,12
2015/6/26 20:21,1.43538E+12,9,12
2015/6/26 20:26,1.43538E+12,10,12
2015/6/27 05:41,1.43541E+12,9,12
2015/6/27 05:46,1.43541E+12,10,12
2015/6/27 08:21,1.43542E+12,9,12
2015/6/27 08:31,1.43542E+12,10,12
2015/6/27 08:46,1.43542E+12,9,12
2015/6/27 08:51,1.43542E+12,10,12
2015/6/27 09:01,1.43542E+12,9,12
2015/6/27 09:06,1.43542E+12,10,12
2015/6/27 09:11,1.43543E+12,9,12
2015/6/27 09:16,1.43543E+12,10,12
2015/6/27 11:55,1.43543E+12,9,10
2015/6/27 17:34,1.43546E+12,7,8
2015/6/27 18:46,1.43546E+12,6,8
2015/6/27 18:51,1.43546E+12,7,8
2015/6/27 18:56,1.43546E+12,9,8
2015/6/27 19:06,1.43546E+12,8,8
2015/6/27 19:21,1.43546E+12,9,8
2015/6/27 19:38,1.43546E+12,10,8
2015/6/27 19:41,1.43546E+12,9,8
2015/6/27 19:46,1.43546E+12,10,8
2015/6/27 20:06,1.43546E+12,9,8
2015/6/27 20:11,1.43546E+12,10,8
2015/6/27 20:26,1.43547E+12,9,8
2015/6/27 20:31,1.43547E+12,10,8
2015/6/28 07:31,1.43551E+12,9,8
2015/6/28 07:41,1.43551E+12,10,8
2015/6/28 07:56,1.43551E+12,9,8
2015/6/28 08:06,1.43551E+12,10,8
2015/6/28 08:11,1.43551E+12,9,8
2015/6/28 08:16,1.43551E+12,10,8
2015/6/28 08:26,1.43551E+12,9,8
2015/6/28 08:31,1.43551E+12,10,8
2015/6/28 10:13,1.43552E+12,12,8
2015/6/28 11:01,1.43552E+12,11,8
2015/6/28 11:47,1.43552E+12,12,8
2015/6/28 12:57,1.43553E+12,11,6
2015/6/28 14:40,1.43553E+12,12,5
2015/6/28 16:57,1.43554E+12,13,5
2015/6/28 17:41,1.43554E+12,12,5
2015/6/28 17:46,1.43554E+12,13,5
2015/6/28 17:51,1.43554E+12,12,5
2015/6/28 17:56,1.43554E+12,11,5
2015/6/28 18:11,1.43554E+12,12,5
2015/6/28 18:21,1.43554E+12,11,5
2015/6/28 18:26,1.43554E+12,12,5
2015/6/28 18:41,1.43555E+12,11,5
2015/6/28 18:51,1.43555E+12,12,5
2015/6/28 20:47,1.43555E+12,11,5
2015/6/29 06:37,1.43559E+12,12,5
2015/6/29 06:43,1.43559E+12,14,5
2015/6/29 07:38,1.43559E+12,15,3
2015/6/29 07:43,1.43559E+12,16,3
2015/6/29 07:52,1.43559E+12,15,3
2015/6/29 07:54,1.43559E+12,16,3
2015/6/29 07:57,1.43559E+12,15,3
2015/6/29 07:58,1.43559E+12,16,3
2015/6/29 08:19,1.43559E+12,15,3
2015/6/29 08:41,1.4356E+12,14,3
2015/6/29 08:45,1.4356E+12,13,5
2015/6/29 09:06,1.4356E+12,12,5
2015/6/29 09:11,1.4356E+12,13,5
2015/6/29 09:21,1.4356E+12,12,5
2015/6/29 09:31,1.4356E+12,11,5
2015/6/29 10:11,1.4356E+12,10,5
2015/6/29 11:16,1.43561E+12,9,5
2015/6/29 11:26,1.43561E+12,8,5
2015/6/29 14:01,1.43562E+12,10,5
2015/6/29 16:37,1.43562E+12,11,5
2015/6/29 16:45,1.43563E+12,10,4
2015/6/29 16:53,1.43563E+12,11,4
2015/6/29 17:10,1.43563E+12,10,4
2015/6/29 17:20,1.43563E+12,11,3
2015/6/29 17:26,1.43563E+12,12,3
2015/6/29 17:34,1.43563E+12,11,3
2015/6/29 17:35,1.43563E+12,10,3
2015/6/29 17:39,1.43563E+12,11,3
2015/6/29 18:02,1.43563E+12,10,3
2015/6/29 18:43,1.43563E+12,9,3
2015/6/29 18:47,1.43563E+12,10,3
2015/6/29 21:02,1.43564E+12,9,3
2015/6/30 06:34,1.43567E+12,10,2
2015/6/30 06:40,1.43568E+12,11,2
2015/6/30 06:42,1.43568E+12,12,2
2015/6/30 07:32,1.43568E+12,11,2
2015/6/30 07:40,1.43568E+12,12,2
2015/6/30 07:54,1.43568E+12,13,2
2015/6/30 07:56,1.43568E+12,12,2
2015/6/30 08:07,1.43568E+12,11,3
2015/6/30 08:10,1.43568E+12,12,3
2015/6/30 08:35,1.43568E+12,11,3
2015/6/30 08:45,1.43568E+12,10,3
2015/6/30 08:55,1.43568E+12,9,4
2015/6/30 09:25,1.43569E+12,8,3
2015/6/30 09:46,1.43569E+12,7,3
2015/6/30 10:26,1.43569E+12,6,3
2015/6/30 11:50,1.43569E+12,5,6
2015/6/30 16:17,1.43571E+12,6,6
2015/6/30 16:41,1.43571E+12,7,6
2015/6/30 17:18,1.43571E+12,8,6
2015/6/30 17:20,1.43571E+12,9,6
2015/6/30 17:35,1.43571E+12,8,6
2015/6/30 18:04,1.43572E+12,9,6
2015/6/30 18:38,1.43572E+12,8,6
2015/6/30 18:40,1.43572E+12,7,6
2015/6/30 19:00,1.43572E+12,6,5
2015/6/30 19:25,1.43572E+12,7,5
2015/6/30 19:30,1.43572E+12,6,5
2015/6/30 19:32,1.43572E+12,5,5
2015/6/30 21:07,1.43573E+12,6,5
2015/6/30 21:12,1.43573E+12,5,5
2015/6/30 21:18,1.43573E+12,6,5
2015/7/1 05:07,1.43576E+12,5,6
2015/7/1 06:33,1.43576E+12,6,5
2015/7/1 06:43,1.43576E+12,7,5
2015/7/1 07:13,1.43576E+12,8,5
2015/7/1 07:43,1.43577E+12,9,5
2015/7/1 07:44,1.43577E+12,8,5
2015/7/1 07:49,1.43577E+12,7,5
2015/7/1 07:54,1.43577E+12,8,5
2015/7/1 07:58,1.43577E+12,7,5
2015/7/1 08:12,1.43577E+12,8,5
2015/7/1 08:26,1.43577E+12,7,5
2015/7/1 08:27,1.43577E+12,6,5
2015/7/1 08:44,1.43577E+12,5,5
2015/7/1 09:11,1.43577E+12,6,5
2015/7/1 09:34,1.43577E+12,7,5
2015/7/1 10:30,1.43578E+12,8,5
2015/7/1 10:44,1.43578E+12,7,5
2015/7/1 11:25,1.43578E+12,6,6
2015/7/1 11:56,1.43578E+12,7,6
2015/7/1 16:04,1.4358E+12,6,6
2015/7/1 16:32,1.4358E+12,7,6
2015/7/1 16:47,1.4358E+12,6,6
2015/7/1 17:22,1.4358E+12,7,6
2015/7/1 17:25,1.4358E+12,8,6
2015/7/1 17:36,1.4358E+12,9,6
2015/7/1 17:39,1.4358E+12,7,6
2015/7/1 17:51,1.4358E+12,8,6
2015/7/1 17:54,1.4358E+12,7,6
2015/7/1 18:07,1.4358E+12,8,6
2015/7/1 18:24,1.4358E+12,7,6
2015/7/1 18:26,1.4358E+12,6,6
2015/7/1 18:39,1.4358E+12,5,6
2015/7/1 19:16,1.43581E+12,7,6
2015/7/1 19:17,1.43581E+12,9,6
2015/7/1 20:00,1.43581E+12,11,6
2015/7/1 20:01,1.43581E+12,12,6
2015/7/1 20:02,1.43581E+12,15,6
2015/7/1 20:59,1.43581E+12,14,6
2015/7/1 23:22,1.43582E+12,13,6
2015/7/2 01:44,1.43583E+12,12,6
2015/7/2 06:55,1.43585E+12,13,6
2015/7/2 07:26,1.43585E+12,14,6
2015/7/2 07:30,1.43585E+12,12,6
2015/7/2 07:41,1.43585E+12,13,6
2015/7/2 07:46,1.43585E+12,12,6
2015/7/2 07:52,1.43585E+12,13,6
2015/7/2 08:19,1.43585E+12,12,6
2015/7/2 08:22,1.43585E+12,11,6
2015/7/2 08:34,1.43585E+12,10,6
2015/7/2 08:39,1.43586E+12,9,6
2015/7/2 09:23,1.43586E+12,8,6
2015/7/2 09:26,1.43586E+12,9,6
2015/7/2 10:03,1.43586E+12,10,6
2015/7/2 10:10,1.43586E+12,9,6
2015/7/2 10:48,1.43586E+12,10,7
2015/7/2 14:31,1.43588E+12,11,7
2015/7/2 14:56,1.43588E+12,10,7
2015/7/2 15:07,1.43588E+12,11,7
2015/7/2 16:14,1.43588E+12,12,7
2015/7/2 16:15,1.43588E+12,11,7
2015/7/2 16:44,1.43588E+12,10,7
2015/7/2 16:45,1.43588E+12,11,7
2015/7/2 17:15,1.43589E+12,10,7
2015/7/2 17:30,1.43589E+12,11,7
2015/7/2 17:33,1.43589E+12,12,7
2015/7/2 17:58,1.43589E+12,13,7
2015/7/2 18:21,1.43589E+12,12,7
2015/7/2 22:20,1.4359E+12,11,7
2015/7/3 09:59,1.43595E+12,12,7
2015/7/3 12:11,1.43595E+12,11,7
2015/7/3 12:36,1.43596E+12,10,7
2015/7/3 12:41,1.43596E+12,11,7
2015/7/3 20:07,1.43598E+12,12,7
2015/7/4 10:54,1.43604E+12,13,9
2015/7/4 15:56,1.43605E+12,14,7
2015/7/4 20:32,1.43607E+12,13,7
2015/7/4 23:03,1.43608E+12,15,7
2015/7/5 01:48,1.43609E+12,14,7
